,confidences,frameStarts,frameStops,pitches,timeStarts,timeStops
1011,0.524188220500946,11929856,11940864,195.5504608154297,270.51827664399093,270.7678911564626
1012,0.40478211641311646,11940864,11951872,99.83888244628906,270.7678911564626,271.01750566893423
1013,0.4087618589401245,11951872,11962880,97.97067260742188,271.01750566893423,271.2671201814059
1014,0.44282203912734985,11962880,11974144,99.95597839355469,271.2671201814059,271.5225396825397
1015,0.33579379320144653,11974144,11985152,96.91615295410156,271.5225396825397,271.77215419501135
1016,0.25064122676849365,11985152,11996160,99.1166000366211,271.77215419501135,272.021768707483
1017,0.21940022706985474,11996160,12007168,99.66914367675781,272.021768707483,272.27138321995466
1018,0.38051116466522217,12007168,12017920,97.82963562011719,272.27138321995466,272.51519274376415
1019,0.27607476711273193,12017920,12029184,81.9362564086914,272.51519274376415,272.77061224489796
1020,0.3792458176612854,12029184,12040192,170.5469207763672,272.77061224489796,273.02022675736964
1021,0.28084057569503784,12040192,12050944,86.2860107421875,273.02022675736964,273.26403628117913
1022,0.3384740352630615,12050944,12062208,220.3331298828125,273.26403628117913,273.51945578231295
1023,0.40790265798568726,12062208,12073216,111.64471435546875,273.51945578231295,273.76907029478457
1024,0.32399773597717285,12073216,12084480,86.82825469970703,273.76907029478457,274.0244897959184
1025,0.44244861602783203,12084480,12106240,86.81221008300781,274.0244897959184,274.51791383219955
1026,0.41507673263549805,12106240,12117248,185.02967834472656,274.51791383219955,274.7675283446712
1027,0.3833809494972229,12117248,12128256,86.45775604248047,274.7675283446712,275.01714285714286
1028,0.2977759838104248,12128256,12139264,88.3188247680664,275.01714285714286,275.26675736961454
1029,0.310396671295166,12139264,12150528,116.76213836669922,275.26675736961454,275.5221768707483
1030,0.40163540840148926,12150528,12161536,87.67352294921875,275.5221768707483,275.77179138322
